IF1209 	20120726 	2 	10 	国元海勤 	490 	-4 	0171 	IF 	
IF1209 	20120726 	0 	11 	国信期货 	517 	108 	0113 	IF 	
IF1209 	20120726 	1 	11 	上海东证 	424 	35 	0156 	IF 	
IF1209 	20120726 	2 	11 	南华期货 	377 	7 	0002 	IF 	
IF1209 	20120726 	0 	12 	万达期货 	487 	4 	0119 	IF 	
IF1209 	20120726 	1 	12 	鲁证期货 	407 	10 	0006 	IF 	
IF1209 	20120726 	2 	12 	宝城期货 	343 	0 	0110 	IF 	
IF1209 	20120726 	0 	13 	兴业期货 	442 	149 	0102 	IF 	
IF1209 	20120726 	1 	13 	信达期货 	407 	5 	0017 	IF 	
IF1209 	20120726 	2 	13 	国信期货 	288 	-21 	0113 	IF 	
IF1209 	20120726 	0 	14 	宏源期货 	402 	97 	0137 	IF 	
IF1209 	20120726 	1 	14 	中国国际 	400 	-7 	0159 	IF 	
IF1209 	20120726 	2 	14 	中粮期货 	267 	-3 	0010 	IF 	
IF1209 	20120726 	0 	15 	经易期货 	386 	219 	0101 	IF 	
IF1209 	20120726 	1 	15 	浙江永安 	399 	6 	0003 	IF 	
IF1209 	20120726 	2 	15 	国都期货 	217 	-1 	0130 	IF 	
IF1209 	20120726 	0 	16 	中国国际 	329 	144 	0159 	IF 	
IF1209 	20120726 	1 	16 	大华期货 	397 	97 	0145 	IF 	
IF1209 	20120726 	2 	16 	西部期货 	213 	1 	0160 	IF 	
IF1209 	20120726 	0 	17 	上海东证 	324 	218 	0156 	IF 	
IF1209 	20120726 	1 	17 	申银万国 	374 	22 	0131 	IF 	
IF1209 	20120726 	2 	17 	上海东证 	180 	81 	0156 	IF 	
IF1209 	20120726 	0 	18 	英大期货 	306 	-90 	0175 	IF 	
IF1209 	20120726 	1 	18 	万达期货 	342 	28 	0119 	IF 	
IF1209 	20120726 	2 	18 	鲁证期货 	137 	11 	0006 	IF 	
IF1209 	20120726 	0 	19 	中证期货 	296 	132 	0018 	IF 	
IF1209 	20120726 	1 	19 	北京中期 	334 	8 	0167 	IF 	
IF1209 	20120726 	2 	19 	中信建投 	124 	31 	0115 	IF 	
IF1209 	20120726 	0 	20 	新湖期货 	285 	101 	0152 	IF 	
IF1209 	20120726 	1 	20 	光大期货 	296 	13 	0007 	IF 	
IF1209 	20120726 	2 	20 	和融期货 	114 	0 	0120 	IF 	
IF1208 	20120727 	0 	1 	海通期货 	50297 	-4887 	0133 	IF 	
IF1208 	20120727 	1 	1 	国泰君安 	5124 	109 	0001 	IF 	
IF1208 	20120727 	2 	1 	中证期货 	11015 	-524 	0018 	IF 	
IF1208 	20120727 	0 	2 	华泰长城 	50032 	-9910 	0011 	IF 	
IF1208 	20120727 	1 	2 	华泰长城 	3758 	11 	0011 	IF 	
IF1208 	20120727 	2 	2 	国泰君安 	7940 	-180 	0001 	IF 	
IF1208 	20120727 	0 	3 	国泰君安 	45219 	-14695 	0001 	IF 	
IF1208 	20120727 	1 	3 	海通期货 	3384 	40 	0133 	IF 	
IF1208 	20120727 	2 	3 	华泰长城 	5025 	425 	0011 	IF 	
IF1208 	20120727 	0 	4 	兴业期货 	37857 	-11528 	0102 	IF 	
IF1208 	20120727 	1 	4 	银河期货 	3178 	-359 	0109 	IF 	
IF1208 	20120727 	2 	4 	海通期货 	4958 	483 	0133 	IF 	
IF1208 	20120727 	0 	5 	广发期货 	36157 	-11373 	0016 	IF 	
IF1208 	20120727 	1 	5 	广发期货 	2884 	-42 	0016 	IF 	
IF1208 	20120727 	2 	5 	申银万国 	3220 	-258 	0131 	IF 	
IF1208 	20120727 	0 	6 	光大期货 	29006 	-9150 	0007 	IF 	
IF1208 	20120727 	1 	6 	南华期货 	2640 	-116 	0002 	IF 	
IF1208 	20120727 	2 	6 	招商期货 	2516 	-16 	0136 	IF 	
IF1208 	20120727 	0 	7 	申银万国 	26077 	-4255 	0131 	IF 	
IF1208 	20120727 	1 	7 	中证期货 	2486 	-144 	0018 	IF 	
IF1208 	20120727 	2 	7 	中粮期货 	2457 	306 	0010 	IF 	
IF1208 	20120727 	0 	8 	鲁证期货 	21825 	-5430 	0006 	IF 	
IF1208 	20120727 	1 	8 	光大期货 	2425 	-478 	0007 	IF 	
IF1208 	20120727 	2 	8 	光大期货 	2280 	-784 	0007 	IF 	
IF1208 	20120727 	0 	9 	渤海期货 	19543 	-375 	0126 	IF 	
IF1208 	20120727 	1 	9 	申银万国 	2419 	-109 	0131 	IF 	
IF1208 	20120727 	2 	9 	金瑞期货 	2098 	142 	0019 	IF 	
IF1208 	20120727 	0 	10 	南华期货 	18691 	-5511 	0002 	IF 	
IF1208 	20120727 	1 	10 	鲁证期货 	2004 	52 	0006 	IF 	
IF1208 	20120727 	2 	10 	中信建投 	1827 	49 	0115 	IF 	
IF1208 	20120727 	0 	11 	中证期货 	18252 	-3367 	0018 	IF 	
IF1208 	20120727 	1 	11 	信达期货 	1867 	66 	0017 	IF 	
IF1208 	20120727 	2 	11 	广发期货 	1578 	-79 	0016 	IF 	
IF1208 	20120727 	0 	12 	银河期货 	17272 	-4239 	0109 	IF 	
IF1208 	20120727 	1 	12 	浙江永安 	1677 	0 	0003 	IF 	
IF1208 	20120727 	2 	12 	鲁证期货 	1562 	-55 	0006 	IF 	
IF1208 	20120727 	0 	13 	中投天琪 	16249 	-3021 	0168 	IF 	
IF1208 	20120727 	1 	13 	上海东证 	1631 	-66 	0156 	IF 	
IF1208 	20120727 	2 	13 	上海东证 	1185 	11 	0156 	IF 	
IF1208 	20120727 	0 	14 	浙商期货 	14908 	-2568 	0009 	IF 	
IF1208 	20120727 	1 	14 	国信期货 	1593 	-90 	0113 	IF 	
IF1208 	20120727 	2 	14 	国信期货 	1118 	110 	0113 	IF 	
IF1208 	20120727 	0 	15 	上海东证 	13243 	-5298 	0156 	IF 	
IF1208 	20120727 	1 	15 	浙商期货 	1546 	-66 	0009 	IF 	
IF1208 	20120727 	2 	15 	中投天琪 	884 	-364 	0168 	IF 	
IF1208 	20120727 	0 	16 	招商期货 	12979 	-747 	0136 	IF 	
IF1208 	20120727 	1 	16 	招商期货 	1436 	107 	0136 	IF 	
IF1208 	20120727 	2 	16 	中钢期货 	878 	107 	0121 	IF 	
IF1208 	20120727 	0 	17 	浙江永安 	11220 	-251 	0003 	IF 	
IF1208 	20120727 	1 	17 	长江期货 	1314 	-5 	0116 	IF 	
IF1208 	20120727 	2 	17 	南华期货 	824 	-57 	0002 	IF 	
IF1208 	20120727 	0 	18 	国信期货 	10490 	-2593 	0113 	IF 	
IF1208 	20120727 	1 	18 	中投天琪 	1175 	-149 	0168 	IF 	
IF1208 	20120727 	2 	18 	兴业期货 	800 	24 	0102 	IF 	
IF1208 	20120727 	0 	19 	宝城期货 	9841 	4106 	0110 	IF 	
IF1208 	20120727 	1 	19 	兴业期货 	1059 	-65 	0102 	IF 	
IF1208 	20120727 	2 	19 	银河期货 	794 	-25 	0109 	IF 	
IF1208 	20120727 	0 	20 	信达期货 	9679 	-141 	0017 	IF 	
IF1208 	20120727 	1 	20 	东海期货 	1050 	167 	0008 	IF 	
IF1208 	20120727 	2 	20 	安信期货 	694 	-8 	0150 	IF 	
IF1209 	20120727 	0 	1 	华泰长城 	5837 	-790 	0011 	IF 	
IF1209 	20120727 	1 	1 	国泰君安 	2961 	12 	0001 	IF 	
IF1209 	20120727 	2 	1 	招商期货 	3069 	-8 	0136 	IF 	
IF1209 	20120727 	0 	2 	海通期货 	1206 	-1744 	0133 	IF 	
IF1209 	20120727 	1 	2 	华泰长城 	1128 	25 	0011 	IF 	
IF1209 	20120727 	2 	2 	海通期货 	2786 	29 	0133 	IF 	
IF1209 	20120727 	0 	3 	光大期货 	961 	186 	0007 	IF 	
IF1209 	20120727 	1 	3 	广发期货 	961 	-21 	0016 	IF 	
IF1209 	20120727 	2 	3 	国泰君安 	1846 	23 	0001 	IF 	
IF1209 	20120727 	0 	4 	申银万国 	780 	-74 	0131 	IF 	
IF1209 	20120727 	1 	4 	海通期货 	883 	29 	0133 	IF 	
IF1209 	20120727 	2 	4 	中证期货 	1716 	180 	0018 	IF 	
IF1209 	20120727 	0 	5 	广发期货 	721 	-9 	0016 	IF 	
IF1209 	20120727 	1 	5 	银河期货 	837 	2 	0109 	IF 	
IF1209 	20120727 	2 	5 	广发期货 	1479 	38 	0016 	IF 	
IF1209 	20120727 	0 	6 	鲁证期货 	716 	3 	0006 	IF 	
IF1209 	20120727 	1 	6 	南华期货 	773 	9 	0002 	IF 	
IF1209 	20120727 	2 	6 	兴业期货 	1064 	13 	0102 	IF 	
IF1209 	20120727 	0 	7 	国泰君安 	535 	-497 	0001 	IF 	
IF1209 	20120727 	1 	7 	金瑞期货 	644 	26 	0019 	IF 	
IF1209 	20120727 	2 	7 	华泰长城 	879 	62 	0011 	IF 	
IF1209 	20120727 	0 	8 	银河期货 	475 	-413 	0109 	IF 	
IF1209 	20120727 	1 	8 	中证期货 	640 	8 	0018 	IF 	
IF1209 	20120727 	2 	8 	国元海勤 	841 	351 	0171 	IF 	
IF1209 	20120727 	0 	9 	中证期货 	408 	112 	0018 	IF 	
IF1209 	20120727 	1 	9 	招商期货 	615 	182 	0136 	IF 	
IF1209 	20120727 	2 	9 	光大期货 	653 	0 	0007 	IF 	
IF1209 	20120727 	0 	10 	国元海勤 	379 	283 	0171 	IF 	
IF1209 	20120727 	1 	10 	民生期货 	497 	1 	0149 	IF 	
IF1209 	20120727 	2 	10 	银河期货 	537 	-39 	0109 	IF 	
IF1209 	20120727 	0 	11 	中国国际 	353 	24 	0159 	IF 	
IF1209 	20120727 	1 	11 	中国国际 	452 	52 	0159 	IF 	
IF1209 	20120727 	2 	11 	南华期货 	382 	5 	0002 	IF 	
IF1209 	20120727 	0 	12 	长江期货 	340 	209 	0116 	IF 	
IF1209 	20120727 	1 	12 	光大期货 	415 	119 	0007 	IF 	
IF1209 	20120727 	2 	12 	宝城期货 	344 	1 	0110 	IF 	
IF1209 	20120727 	0 	13 	招商期货 	336 	142 	0136 	IF 	
IF1209 	20120727 	1 	13 	浙江永安 	409 	10 	0003 	IF 	
IF1209 	20120727 	2 	13 	国信期货 	317 	29 	0113 	IF 	
IF1209 	20120727 	0 	14 	南华期货 	332 	-190 	0002 	IF 	
IF1209 	20120727 	1 	14 	信达期货 	407 	0 	0017 	IF 	
IF1209 	20120727 	2 	14 	中粮期货 	270 	3 	0010 	IF 	
IF1209 	20120727 	0 	15 	国信期货 	276 	-241 	0113 	IF 	
IF1209 	20120727 	1 	15 	大华期货 	403 	6 	0145 	IF 	
IF1209 	20120727 	2 	15 	国都期货 	217 	0 	0130 	IF 	
IF1209 	20120727 	0 	16 	上海东证 	262 	-62 	0156 	IF 	
IF1209 	20120727 	1 	16 	鲁证期货 	397 	-10 	0006 	IF 	
IF1209 	20120727 	2 	16 	上海东证 	217 	37 	0156 	IF 	
IF1209 	20120727 	0 	17 	兴业期货 	242 	-200 	0102 	IF 	
IF1209 	20120727 	1 	17 	上海东证 	389 	-35 	0156 	IF 	
IF1209 	20120727 	2 	17 	西部期货 	213 	0 	0160 	IF 	
IF1209 	20120727 	0 	18 	金瑞期货 	227 	2 	0019 	IF 	
IF1209 	20120727 	1 	18 	申银万国 	370 	-4 	0131 	IF 	
IF1209 	20120727 	2 	18 	鲁证期货 	151 	14 	0006 	IF 	
IF1209 	20120727 	0 	19 	新湖期货 	221 	-64 	0152 	IF 	
IF1209 	20120727 	1 	19 	万达期货 	333 	-9 	0119 	IF 	
IF1209 	20120727 	2 	19 	中信建投 	136 	12 	0115 	IF 	
IF1209 	20120727 	0 	20 	浙商期货 	211 	-20 	0009 	IF 	
IF1209 	20120727 	1 	20 	北京中期 	319 	-15 	0167 	IF 	
IF1209 	20120727 	2 	20 	和融期货 	114 	0 	0120 	IF 	
IF1208 	20120730 	0 	1 	海通期货 	54383 	4086 	0133 	IF 	
IF1208 	20120730 	1 	1 	国泰君安 	4989 	-135 	0001 	IF 	
IF1208 	20120730 	2 	1 	中证期货 	10654 	-361 	0018 	IF 	
IF1208 	20120730 	0 	2 	华泰长城 	49473 	-559 	0011 	IF 	
IF1208 	20120730 	1 	2 	华泰长城 	4140 	382 	0011 	IF 	
IF1208 	20120730 	2 	2 	国泰君安 	7987 	47 	0001 	IF 	
IF1208 	20120730 	0 	3 	国泰君安 	47742 	2523 	0001 	IF 	
IF1208 	20120730 	1 	3 	银河期货 	3449 	271 	0109 	IF 	
IF1208 	20120730 	2 	3 	华泰长城 	5426 	401 	0011 	IF 	
IF1208 	20120730 	0 	4 	广发期货 	46170 	10013 	0016 	IF 	
IF1208 	20120730 	1 	4 	海通期货 	3431 	47 	0133 	IF 	
IF1208 	20120730 	2 	4 	海通期货 	4478 	-480 	0133 	IF 	
IF1208 	20120730 	0 	5 	兴业期货 	44804 	6947 	0102 	IF 	
IF1208 	20120730 	1 	5 	广发期货 	3013 	129 	0016 	IF 	
IF1208 	20120730 	2 	5 	申银万国 	3346 	126 	0131 	IF 	
IF1208 	20120730 	0 	6 	光大期货 	31958 	2952 	0007 	IF 	
IF1208 	20120730 	1 	6 	光大期货 	2876 	451 	0007 	IF 	
IF1208 	20120730 	2 	6 	广发期货 	3107 	1529 	0016 	IF 	
IF1208 	20120730 	0 	7 	申银万国 	25119 	-958 	0131 	IF 	
IF1208 	20120730 	1 	7 	中证期货 	2665 	179 	0018 	IF 	
IF1208 	20120730 	2 	7 	中粮期货 	2784 	327 	0010 	IF 	
IF1208 	20120730 	0 	8 	中投天琪 	20825 	4576 	0168 	IF 	
IF1208 	20120730 	1 	8 	申银万国 	2644 	225 	0131 	IF 	
IF1208 	20120730 	2 	8 	招商期货 	2375 	-141 	0136 	IF 	
IF1208 	20120730 	0 	9 	上海东证 	19858 	6615 	0156 	IF 	
IF1208 	20120730 	1 	9 	南华期货 	2551 	-89 	0002 	IF 	
IF1208 	20120730 	2 	9 	光大期货 	2293 	13 	0007 	IF 	
IF1208 	20120730 	0 	10 	中证期货 	19570 	1318 	0018 	IF 	
IF1208 	20120730 	1 	10 	鲁证期货 	2049 	45 	0006 	IF 	
IF1208 	20120730 	2 	10 	金瑞期货 	2140 	42 	0019 	IF 	
IF1208 	20120730 	0 	11 	鲁证期货 	19362 	-2463 	0006 	IF 	
IF1208 	20120730 	1 	11 	上海东证 	2040 	409 	0156 	IF 	
IF1208 	20120730 	2 	11 	中信建投 	1895 	68 	0115 	IF 	
IF1208 	20120730 	0 	12 	银河期货 	18023 	751 	0109 	IF 	
IF1208 	20120730 	1 	12 	招商期货 	1822 	386 	0136 	IF 	
IF1208 	20120730 	2 	12 	鲁证期货 	1397 	-165 	0006 	IF 	
IF1208 	20120730 	0 	13 	南华期货 	17386 	-1305 	0002 	IF 	
IF1208 	20120730 	1 	13 	浙江永安 	1736 	59 	0003 	IF 	
IF1208 	20120730 	2 	13 	上海东证 	1318 	133 	0156 	IF 	
IF1208 	20120730 	0 	14 	渤海期货 	15258 	-4285 	0126 	IF 	
IF1208 	20120730 	1 	14 	信达期货 	1695 	-172 	0017 	IF 	
IF1208 	20120730 	2 	14 	国信期货 	1195 	77 	0113 	IF 	
IF1208 	20120730 	0 	15 	招商期货 	13765 	786 	0136 	IF 	
IF1208 	20120730 	1 	15 	浙商期货 	1672 	126 	0009 	IF 	
IF1208 	20120730 	2 	15 	银河期货 	972 	178 	0109 	IF 	
IF1208 	20120730 	0 	16 	浙商期货 	13512 	-1396 	0009 	IF 	
IF1208 	20120730 	1 	16 	国信期货 	1659 	66 	0113 	IF 	
IF1208 	20120730 	2 	16 	中投天琪 	953 	69 	0168 	IF 	
IF1208 	20120730 	0 	17 	浙江永安 	11395 	175 	0003 	IF 	
IF1208 	20120730 	1 	17 	中投天琪 	1305 	130 	0168 	IF 	
IF1208 	20120730 	2 	17 	南华期货 	947 	123 	0002 	IF 	
IF1208 	20120730 	0 	18 	国信期货 	11345 	855 	0113 	IF 	
IF1208 	20120730 	1 	18 	兴业期货 	1107 	48 	0102 	IF 	
IF1208 	20120730 	2 	18 	中钢期货 	941 	63 	0121 	IF 	
IF1208 	20120730 	0 	19 	信达期货 	10123 	444 	0017 	IF 	
IF1208 	20120730 	1 	19 	长江期货 	1068 	-246 	0116 	IF 	
IF1208 	20120730 	2 	19 	兴业期货 	880 	80 	0102 	IF 	
IF1208 	20120730 	0 	20 	长江期货 	8911 	599 	0116 	IF 	
IF1208 	20120730 	1 	20 	金瑞期货 	1050 	172 	0019 	IF 	
IF1208 	20120730 	2 	20 	东海期货 	716 	77 	0008 	IF 	
IF1209 	20120730 	0 	1 	华泰长城 	6547 	710 	0011 	IF 	
IF1209 	20120730 	1 	1 	国泰君安 	3028 	67 	0001 	IF 	
IF1209 	20120730 	2 	1 	海通期货 	3124 	338 	0133 	IF 	
IF1209 	20120730 	0 	2 	海通期货 	1645 	439 	0133 	IF 	
IF1209 	20120730 	1 	2 	华泰长城 	1140 	12 	0011 	IF 	
IF1209 	20120730 	2 	2 	招商期货 	3096 	27 	0136 	IF 	
IF1209 	20120730 	0 	3 	国泰君安 	1254 	719 	0001 	IF 	
IF1209 	20120730 	1 	3 	广发期货 	1055 	94 	0016 	IF 	
IF1209 	20120730 	2 	3 	国泰君安 	2387 	541 	0001 	IF 	
IF1209 	20120730 	0 	4 	申银万国 	1016 	236 	0131 	IF 	
IF1209 	20120730 	1 	4 	海通期货 	940 	57 	0133 	IF 	
IF1209 	20120730 	2 	4 	中证期货 	1798 	82 	0018 	IF 	
IF1209 	20120730 	0 	5 	广发期货 	922 	201 	0016 	IF 	
IF1209 	20120730 	1 	5 	银河期货 	904 	67 	0109 	IF 	
IF1209 	20120730 	2 	5 	广发期货 	1469 	-10 	0016 	IF 	
IF1209 	20120730 	0 	6 	光大期货 	662 	-299 	0007 	IF 	
IF1209 	20120730 	1 	6 	南华期货 	757 	-16 	0002 	IF 	
IF1209 	20120730 	2 	6 	兴业期货 	1119 	55 	0102 	IF 	
IF1209 	20120730 	0 	7 	银河期货 	529 	54 	0109 	IF 	
IF1209 	20120730 	1 	7 	金瑞期货 	663 	19 	0019 	IF 	
IF1209 	20120730 	2 	7 	华泰长城 	914 	35 	0011 	IF 	
IF1209 	20120730 	0 	8 	宝城期货 	495 	465 	0110 	IF 	
IF1209 	20120730 	1 	8 	中证期货 	650 	10 	0018 	IF 	
IF1209 	20120730 	2 	8 	国元海勤 	851 	10 	0171 	IF 	
IF1209 	20120730 	0 	9 	鲁证期货 	490 	-226 	0006 	IF 	
IF1209 	20120730 	1 	9 	招商期货 	614 	-1 	0136 	IF 	
IF1209 	20120730 	2 	9 	光大期货 	652 	-1 	0007 	IF 	
IF1209 	20120730 	0 	10 	国信期货 	432 	156 	0113 	IF 	
IF1209 	20120730 	1 	10 	光大期货 	524 	109 	0007 	IF 	
IF1209 	20120730 	2 	10 	银河期货 	551 	14 	0109 	IF 	
IF1209 	20120730 	0 	11 	中证期货 	398 	-10 	0018 	IF 	
IF1209 	20120730 	1 	11 	民生期货 	499 	2 	0149 	IF 	
IF1209 	20120730 	2 	11 	南华期货 	380 	-2 	0002 	IF 	
IF1209 	20120730 	0 	12 	信达期货 	390 	212 	0017 	IF 	
IF1209 	20120730 	1 	12 	中国国际 	462 	10 	0159 	IF 	
IF1209 	20120730 	2 	12 	国信期货 	286 	-31 	0113 	IF 	
IF1209 	20120730 	0 	13 	中国国际 	390 	37 	0159 	IF 	
IF1209 	20120730 	1 	13 	上海东证 	450 	61 	0156 	IF 	
IF1209 	20120730 	2 	13 	中粮期货 	244 	-26 	0010 	IF 	
IF1209 	20120730 	0 	14 	上海东证 	350 	88 	0156 	IF 	
IF1209 	20120730 	1 	14 	长江期货 	418 	135 	0116 	IF 	
IF1209 	20120730 	2 	14 	上海东证 	242 	25 	0156 	IF 	
IF1209 	20120730 	0 	15 	南华期货 	334 	2 	0002 	IF 	
IF1209 	20120730 	1 	15 	信达期货 	414 	7 	0017 	IF 	
IF1209 	20120730 	2 	15 	国都期货 	217 	0 	0130 	IF 	
IF1209 	20120730 	0 	16 	宏源期货 	320 	159 	0137 	IF 	
IF1209 	20120730 	1 	16 	鲁证期货 	413 	16 	0006 	IF 	
IF1209 	20120730 	2 	16 	西部期货 	214 	1 	0160 	IF 	
IF1209 	20120730 	0 	17 	万达期货 	274 	112 	0119 	IF 	
IF1209 	20120730 	1 	17 	浙江永安 	400 	-9 	0003 	IF 	
IF1209 	20120730 	2 	17 	鲁证期货 	153 	2 	0006 	IF 	
IF1209 	20120730 	0 	18 	新湖期货 	264 	43 	0152 	IF 	
IF1209 	20120730 	1 	18 	大华期货 	399 	-4 	0145 	IF 	
IF1209 	20120730 	2 	18 	宝城期货 	140 	-204 	0110 	IF 	
IF1209 	20120730 	0 	19 	长江期货 	227 	-113 	0116 	IF 	
IF1209 	20120730 	1 	19 	申银万国 	390 	20 	0131 	IF 	
IF1209 	20120730 	2 	19 	中信建投 	135 	-1 	0115 	IF 	
IF1209 	20120730 	0 	20 	招商期货 	192 	-144 	0136 	IF 	
IF1209 	20120730 	1 	20 	万达期货 	363 	30 	0119 	IF 	
IF1209 	20120730 	2 	20 	英大期货 	124 	80 	0175 	IF 	
IF1208 	20120731 	0 	1 	华泰长城 	41289 	-8184 	0011 	IF 	
IF1208 	20120731 	1 	1 	国泰君安 	5048 	59 	0001 	IF 	
IF1208 	20120731 	2 	1 	中证期货 	10398 	-256 	0018 	IF 	
IF1208 	20120731 	0 	2 	国泰君安 	38457 	-9285 	0001 	IF 	
IF1208 	20120731 	1 	2 	华泰长城 	3885 	-255 	0011 	IF 	
IF1208 	20120731 	2 	2 	国泰君安 	8391 	404 	0001 	IF 	
IF1208 	20120731 	0 	3 	海通期货 	37324 	-17059 	0133 	IF 	
IF1208 	20120731 	1 	3 	银河期货 	3458 	9 	0109 	IF 	
IF1208 	20120731 	2 	3 	华泰长城 	5736 	310 	0011 	IF 	
IF1208 	20120731 	0 	4 	兴业期货 	28668 	-16136 	0102 	IF 	
IF1208 	20120731 	1 	4 	海通期货 	3457 	26 	0133 	IF 	
IF1208 	20120731 	2 	4 	海通期货 	4852 	374 	0133 	IF 	
IF1208 	20120731 	0 	5 	光大期货 	27062 	-4896 	0007 	IF 	
IF1208 	20120731 	1 	5 	广发期货 	3207 	194 	0016 	IF 	
IF1208 	20120731 	2 	5 	申银万国 	3318 	-28 	0131 	IF 	
IF1208 	20120731 	0 	6 	广发期货 	26384 	-19786 	0016 	IF 	
IF1208 	20120731 	1 	6 	中证期货 	2594 	-71 	0018 	IF 	
IF1208 	20120731 	2 	6 	广发期货 	3271 	164 	0016 	IF 	
IF1208 	20120731 	0 	7 	申银万国 	22191 	-2928 	0131 	IF 	
IF1208 	20120731 	1 	7 	光大期货 	2581 	-295 	0007 	IF 	
IF1208 	20120731 	2 	7 	中粮期货 	2851 	67 	0010 	IF 	
IF1208 	20120731 	0 	8 	中证期货 	19603 	33 	0018 	IF 	
IF1208 	20120731 	1 	8 	申银万国 	2563 	-81 	0131 	IF 	
IF1208 	20120731 	2 	8 	光大期货 	2234 	-59 	0007 	IF 	
IF1208 	20120731 	0 	9 	鲁证期货 	18880 	-482 	0006 	IF 	
IF1208 	20120731 	1 	9 	南华期货 	2431 	-120 	0002 	IF 	
IF1208 	20120731 	2 	9 	招商期货 	2190 	-185 	0136 	IF 	
IF1208 	20120731 	0 	10 	南华期货 	16683 	-703 	0002 	IF 	
IF1208 	20120731 	1 	10 	鲁证期货 	2031 	-18 	0006 	IF 	
IF1208 	20120731 	2 	10 	金瑞期货 	2065 	-75 	0019 	IF 	
IF1208 	20120731 	0 	11 	渤海期货 	15378 	120 	0126 	IF 	
IF1208 	20120731 	1 	11 	上海东证 	2007 	-33 	0156 	IF 	
IF1208 	20120731 	2 	11 	中信建投 	1724 	-171 	0115 	IF 	
IF1208 	20120731 	0 	12 	银河期货 	15068 	-2955 	0109 	IF 	
IF1208 	20120731 	1 	12 	浙江永安 	1818 	82 	0003 	IF 	
IF1208 	20120731 	2 	12 	上海东证 	1330 	12 	0156 	IF 	
IF1208 	20120731 	0 	13 	上海东证 	14975 	-4883 	0156 	IF 	
IF1208 	20120731 	1 	13 	招商期货 	1665 	-157 	0136 	IF 	
IF1208 	20120731 	2 	13 	鲁证期货 	1283 	-114 	0006 	IF 	
IF1208 	20120731 	0 	14 	中投天琪 	14360 	-6465 	0168 	IF 	
IF1208 	20120731 	1 	14 	信达期货 	1618 	-77 	0017 	IF 	
IF1208 	20120731 	2 	14 	国信期货 	1163 	-32 	0113 	IF 	
IF1208 	20120731 	0 	15 	浙商期货 	13937 	425 	0009 	IF 	
IF1208 	20120731 	1 	15 	国信期货 	1580 	-79 	0113 	IF 	
IF1208 	20120731 	2 	15 	银河期货 	1125 	153 	0109 	IF 	
IF1208 	20120731 	0 	16 	招商期货 	12584 	-1181 	0136 	IF 	
IF1208 	20120731 	1 	16 	浙商期货 	1556 	-116 	0009 	IF 	
IF1208 	20120731 	2 	16 	南华期货 	984 	37 	0002 	IF 	
IF1208 	20120731 	0 	17 	国信期货 	8793 	-2552 	0113 	IF 	
IF1208 	20120731 	1 	17 	中投天琪 	1286 	-19 	0168 	IF 	
IF1208 	20120731 	2 	17 	中钢期货 	970 	29 	0121 	IF 	
IF1208 	20120731 	0 	18 	浙江永安 	8321 	-3074 	0003 	IF 	
IF1208 	20120731 	1 	18 	兴业期货 	1088 	-19 	0102 	IF 	
IF1208 	20120731 	2 	18 	中投天琪 	922 	-31 	0168 	IF 	
IF1208 	20120731 	0 	19 	信达期货 	7905 	-2218 	0017 	IF 	
IF1208 	20120731 	1 	19 	东海期货 	1077 	187 	0008 	IF 	
IF1208 	20120731 	2 	19 	东海期货 	872 	156 	0008 	IF 	
IF1208 	20120731 	0 	20 	长江期货 	7444 	-1467 	0116 	IF 	
IF1208 	20120731 	1 	20 	金瑞期货 	1059 	9 	0019 	IF 	
IF1208 	20120731 	2 	20 	兴业期货 	729 	-151 	0102 	IF 	
IF1209 	20120731 	0 	1 	华泰长城 	4062 	-2485 	0011 	IF 	
IF1209 	20120731 	1 	1 	国泰君安 	3078 	50 	0001 	IF 	
IF1209 	20120731 	2 	1 	海通期货 	3339 	215 	0133 	IF 	
IF1209 	20120731 	0 	2 	海通期货 	1292 	-353 	0133 	IF 	
IF1209 	20120731 	1 	2 	华泰长城 	1131 	-9 	0011 	IF 	
IF1209 	20120731 	2 	2 	招商期货 	3100 	4 	0136 	IF 	
IF1209 	20120731 	0 	3 	广发期货 	752 	-170 	0016 	IF 	
IF1209 	20120731 	1 	3 	广发期货 	1128 	73 	0016 	IF 	
IF1209 	20120731 	2 	3 	国泰君安 	2394 	7 	0001 	IF 	
IF1209 	20120731 	0 	4 	申银万国 	734 	-282 	0131 	IF 	
IF1209 	20120731 	1 	4 	海通期货 	977 	37 	0133 	IF 	
IF1209 	20120731 	2 	4 	中证期货 	1771 	-27 	0018 	IF 	
IF1209 	20120731 	0 	5 	光大期货 	640 	-22 	0007 	IF 	
IF1209 	20120731 	1 	5 	银河期货 	924 	20 	0109 	IF 	
IF1209 	20120731 	2 	5 	广发期货 	1456 	-13 	0016 	IF 	
IF1209 	20120731 	0 	6 	国泰君安 	541 	-713 	0001 	IF 	
IF1209 	20120731 	1 	6 	南华期货 	758 	1 	0002 	IF 	
IF1209 	20120731 	2 	6 	兴业期货 	1125 	6 	0102 	IF 	
IF1209 	20120731 	0 	7 	鲁证期货 	463 	-27 	0006 	IF 	
IF1209 	20120731 	1 	7 	金瑞期货 	692 	29 	0019 	IF 	
IF1209 	20120731 	2 	7 	华泰长城 	1031 	117 	0011 	IF 	
IF1209 	20120731 	0 	8 	银河期货 	433 	-96 	0109 	IF 	
IF1209 	20120731 	1 	8 	中证期货 	676 	26 	0018 	IF 	
