ACPW 																																																																																																																							0	1.378	2.148	3.017	2.891	4.28	1.535	2.558	3.999	1.962	1.608	1.799	1.261	1.873	3.45	7.559	8.616	4.568	5.037	3.724	8.119	11.993	11.974	12.153	9.275	18.799	9.805	18.661	12.192	18.29	13.491	16.096	20.063	15.042	8.017	4.189	9.128	3.765	3.379	3.831	4.514	5.745	2.26	3.471	5.522	3.457	4.741	8.236	6.347	7.18	5.515	6.66	2.426	4.764	4.474	7.325	7.866	1.866	1.649	2.222	1.453	2.288	3.092	9.162	10.568	10.726	5.039	11.514	7.542	9.668	14.334	6.769	26.966	13.97	3.205	9.287	14.594	10.627	8.018	12.929	5.987	7.49	7.306	4.87	7.961	4.462	10.299	4.062	2.113	2.905	5.893	1.43	2.064	1.756	0.505	1.694	3.124	2.647	2.522	1.865	1.065	0.96	2.071	3.576	1.258	0.84	0.396	2.242	1.141	0.624	0.412	1.568	1.308	1.42	0.7	1.726	0.351	0.849	1.478	0.616	1.188	0.178	1.111	0.781	0.631	0.472	0.397	0.188	0.74	1.638	1.738	3.511	10.921	8.561	4.309	8.85	4.347	5.458	7.034	9.983	13.007	24.088	1.285	6.538	10.123	5.331	6.726
ACPW 																																																																																																																								1.378	2.148	3.017	2.891	4.28	1.535	2.558	3.999	1.962	1.608	1.799	1.261	1.873	3.45	7.559	8.616	4.568	5.037	3.724	8.119	11.993	11.974	12.153	9.275	18.799	9.805	18.661	12.192	18.29	13.491	16.096	20.063	15.042	8.017	4.189	9.128	3.765	3.379	3.831	4.514	5.745	2.26	3.471	5.522	3.457	4.741	8.236	6.347	7.18	5.515	6.66	2.426	4.764	4.474	7.325	7.866	1.866	1.649	2.222	1.453	2.288	3.092	9.162	10.568	10.726	5.039	11.514	7.542	9.668	14.334	6.769	26.966	13.97	3.205	9.287	14.594	10.627	8.018	12.929	5.987	7.49	7.306	4.87	7.961	4.462	10.299	4.062	2.113	2.905	5.893	1.43	2.064	1.756	0.505	1.694	3.124	2.647	2.522	1.865	1.065	0.96	2.071	3.576	1.258	0.84	0.396	2.242	1.141	0.624	0.412	1.568	1.308	1.42	0.7	1.726	0.351	0.849	1.478	0.616	1.188	0.178	1.111	0.781	0.631	0.472	0.397	0.188	0.74	1.638	1.738	3.511	10.921	8.561	4.309	8.85	4.347	5.458	7.034	9.983	13.007	24.088	1.285	6.538	10.123	5.331	6.726
ACTS 																																																																																																																																																																																							0.013	0.061	0.287	0.298	0.074	0.167	0.668	2.395	6.067	11.71	3.029	4.346	6.132	9.301	5.373	8.032	10.48	6.414	9.795	5.92	4.372	2.86	4.869	8.911	7.451	6.42	8.996	3.05	2.106	2.836	3.714	2.386	1.151	0.978	0.388	0.986	0.501	0.124	0.079	0.241	0.36	0.283	0.322	0.291	0.521	0.143	0.245	0.182	0.133	0.147	0.204	0.495	0.488	0.257	0.325	0.133	0.307	0.074	0.111	0.62	0.166	0.191	0.257	0.536	1.036	0.703	0.533	1.898	0.574	0.273	0.567	0.644	0.351	0.582	0.5	0.988	1.188	0.557	1.047	1.983	0.608	0.936	1.01
ACTV 																																																																																																																																																																																																																																																								0.08	3.708	11.57	19.237	23.783	15.018	3.278	8.154	9.936	3.692	5.275	7.422	3.912	4.127	25.32	6.815	7.898	4.72
ACWV 																																																																																																																																																																																																																																																													3.67	42.007	4.716	1.097	5.595	1.558	0.128	0.071	2.541	0.998	0.594	0.026	0.34
ADEP 																																																																	0.026	0.079			1.099		0.025	0.223	0.902	0.436	0.644	0.131				0.503		0.264		0.117					0.28	0.053	0.136								0.195	0.199	0.42	2.049	1.652	1.139	1.518	0.716	0.783	0.14	0.356	0.418	0.378	0.271	0.171	0.056	0.161	0.127	0.303	0.389	0.338	1.234	1.423	3.006	2.621	2.869	2.728	2.885	6.284	6.322	5.872	9.594	20.297	8.232	10.232	8.254	6.89	9.81	9.031	8.79	14.411	23.288	8.084	24.282	12.408	7.567	2.618	0.21	0.108	0.239	0.272	0.124	0.127																																0.43	0.325	0.583	0.045	0.849	0.794	0.779	0.415	0.722	0.531	0.167	0.34	0.738	1.115	0.151	0.894	1.9	1.97	2.518	1.462	0.895	0.926	2.122	0.619	0.8	0.058	0.919	0.163	0.063	0.519	1.178	4.486	3.006	0.481	0.166	0.511	1.26	1.281	0.738	0.537	1.853	2.74	0.474	1.087	0.814	1.002	0.368	0.259	0.048	0.194	0.242	0.368	0.051	0.11	0.716	0.823	0.923	0.919	2.002	0.661	0.698	2.37	0.853	0.837	0.356	0.524	0.738	1.264	0.901	0.693	0.603	0.404	0.153	0.593	0.318	0.376	0.594	1.277	1.831	2.015	0.457	1.074	1.08
ADEP 																																																																	0.026	0.079			1.099	0	0.025	0.223	0.902	0.436	0.644	0.131				0.503		0.264		0.117					0.28	0.053	0.136								0.195	0.199	0.42	2.049	1.652	1.139	1.518	0.716	0.783	0.14	0.356	0.418	0.378	0.271	0.171	0.056	0.161	0.127	0.303	0.389	0.338	1.234	1.423	3.006	2.621	2.869	2.728	2.885	6.284	6.322	5.872	9.594	20.297	8.232	10.232	8.254	6.89	9.81	9.031	8.79	14.411	23.288	8.084	24.282	12.408	7.567	2.618	0.21	0.108	0.239	0.272	0.124	0.127																														0	0	0.43	0.325	0.583	0.045	0.849	0.794	0.779	0.415	0.722	0.531	0.167	0.34	0.738	1.115	0.151	0.894	1.9	1.97	2.518	1.462	0.895	0.926	2.122	0.619	0.8	0.058	0.919	0.163	0.063	0.519	1.178	4.486	3.006	0.481	0.166	0.511	1.26	1.281	0.738	0.537	1.853	2.74	0.474	1.087	0.814	1.002	0.368	0.259	0.048	0.194	0.242	0.368	0.051	0.11	0.716	0.823	0.923	0.919	2.002	0.661	0.698	2.37	0.853	0.837	0.356	0.524	0.738	1.264	0.901	0.693	0.603	0.404	0.153	0.593	0.318	0.376	0.594	1.277	1.831	2.015	0.457	1.074	1.08
ADES 																																																																																																																																																																										0.052	0.483	0.747	0.776	0.735	0.946	1.018	0.824	3.084	2.005	6.723	8.58	6.05	4.413	1.569	4.06	9.782	16.538	21.72	28.299	16.867	17.48	6.763	3.496	1.471	3.034	4.405	5.89	5.816	4.225	5.444	6.512	8.445	1.777	8.902	7.912	4.138	3.358	8.194	5.763	10.333	17.705	48.321	32.146	11.72	19.69	12.567	0.886	0.395	1.404	1.629	1.3	0.378	1.146	0.85	0.158	0.883	0.258	0.119	0.092	0.132	0.562	2.463	3.34	1.455	3.035	1.832	3.818	3.683	6.472	7.999	1.939	1.443	0.609	4.474	6.59	1.945	2.661	2.994	10.021	8.306	8.745	3.738	2.152	3.349	3.692	5.688	8.518	7.849	7.303	5.456	4.138	10.844	20.405	16.974	7.212
ADNC 																																																																																																																																																																																																																																																																				0.224	1.851	4.01	5.864	1.459	2.007
ADRA 																																																																																																																																																			2.24	0.294	1.611	16.001	10	47.826	2.779	3.768	11.649	2.969	2.763	1.281	2.462	7.242	15.09	3.836	12.028	13.673	1.668	7.204	20.145	12	6.849	3.775	2.603	0.852	0.749	0.345	0.175	0.383	0.213	0.189	0.174	0.624	0.182	0.395	0.949	0.193	1.466	0.019	0.321	0.17	0.327	0.646	0.484	0.728	0.696	0.43	1.254	0.384	0.815	0.847	0.61	0.803	3.773	4.129	0.555	0.502	0.656	0.532	0.529	0.162	0.191	0.149	0.254	0.74	0.261	0.249	0.195	0.044	0.477	0.08	0.277	0.098	0.115	0.229	0.087	0.251	0.155	0.112		0.124	0.316	0.328	0.189	0.008	0.897	0.311	0.207	0.204	0.167	0.046	0.042	0.874	0.077	0.069	0.732	0.056	0.02	1.195	0.45	0.046	0.396	0.303	0.094	0.13	0.087	0.104	0.033	1.09	2.964	0.327	0.12	0.152	0.252	0.33	0.196	0.371	0.313
ADRD 																																																																																																																																																			7.965	6.206	3.449	33.889	1.052	9.23	45.432	2.173	34.011	9.064	86.271	39.201	8.94	12.109	3.064	12.483	12.733	29.523	42.857	26.09	73.94	26.867	20.317	19.267	2.983	1.062	0.155	2.027	1.815	0.925	0.496	5.322	0.187	1.426	0.504	0.432	0.494	0.179	0.337	0.253	0.076	0.268	0.192	0.163	0.187	0.23	0.11	0.359	0.101	3.404	1.244	1.241	1.265	0.558	0.687	0.818	0.142	0.193	0.189	0.074	0.063	0.027	0.045	0.121	0.022	0.299	0.125	0.294	0.023	0.824	0.037	0.053	0.735	0.008	0.055	0.061	0.128	0.072	0.039	0	0.097	1.027	0.231	0.796	0.01	0.406	0.092	0.033	0.033	0.028	1.405	1.475	0.053	0.464	0.078	0.062	0.067	0.272	1.09	0.329	0.211	2.045	0.082	0.24	0.44	0.142	0.297	1.518	0.016	0.02	0.031	1.049	0.034	0.053	0.126	0.106	0.114	0.034	0.114
ADUS 																																																																																																																																																																																																																																						0.827	0.558	1.108	1.445	0.09	0.291	1.123	4.728	3.012	8.481	0.549	0.257	2.122	0.847	1.947	1.451	3.628	1.31	1.902	0.63	0.596	0.983	0.578	0.478	0.933	0.2	0.46	0.131	0.658	0.252	0.507	0.5	0.74	0.336	0.417	0.463
